      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 12:04:48, 768480,      29.98,        3001,       0.00,    25633.09,      100.10,       49.83,  768480,       0
2017-09-03 12:06:28, 758328,      29.98,        2962,       0.00,    25294.46,       98.80,       49.84,  758328,       0
2017-09-03 12:08:08, 766569,      29.98,        2994,       0.00,    25569.35,       99.87,       49.82,  766569,       0
2017-09-03 12:09:48, 771659,      29.98,        3014,       0.00,    25739.13,      100.53,       49.82,  771659,       0
2017-09-03 12:11:28, 791203,      29.98,        3090,       0.00,    26391.03,      103.07,       49.82,  791203,       0
2017-09-03 12:13:08, 775028,      29.98,        3027,       0.00,    25851.50,      100.97,       49.83,  775028,       0
2017-09-03 12:14:48, 775699,      29.98,        3030,       0.00,    25873.88,      101.07,       49.82,  775699,       0
2017-09-03 12:16:28, 766766,      29.98,        2995,       0.00,    25575.92,       99.90,       49.83,  766767,       0
2017-09-03 12:18:08, 777458,      29.98,        3036,       0.00,    25932.55,      101.27,       49.82,  777458,       0
2017-09-03 12:19:48, 768096,      29.98,        3000,       0.00,    25620.28,      100.07,       49.82,  768096,       0
2017-09-03 12:21:28, 774826,      29.98,        3026,       0.00,    25844.76,      100.93,       49.84,  774826,       0
2017-09-03 12:23:08, 778117,      29.98,        3039,       0.00,    25954.54,      101.37,       49.88,  778117,       0
2017-09-03 12:24:48, 784290,      29.98,        3063,       0.00,    26160.44,      102.17,       49.84,  784290,       0
2017-09-03 12:26:28, 782344,      29.98,        3056,       0.00,    26095.53,      101.93,       49.83,  782344,       0
2017-09-03 12:28:08, 754537,      29.98,        2947,       0.00,    25168.01,       98.30,       49.82,  754538,       0
2017-09-03 12:29:48, 765461,      29.98,        2990,       0.00,    25532.39,       99.73,       49.83,  765461,       0
2017-09-03 12:31:28, 790887,      29.98,        3089,       0.00,    26380.49,      103.04,       49.84,  790887,       0
2017-09-03 12:33:08, 778860,      29.98,        3042,       0.00,    25979.32,      101.47,       49.83,  778860,       0
2017-09-03 12:34:48, 766305,      29.98,        2993,       0.00,    25560.54,       99.83,       49.83,  766305,       0
2017-09-03 12:36:28, 758166,      29.98,        2961,       0.00,    25289.06,       98.77,       49.82,  758166,       0
