      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 00:43:53, 530497,      29.98,       33156,       0.00,    17695.03,     1105.94,       49.90,  530497,       0
2017-09-03 00:45:33, 543520,      29.98,       33970,       0.00,    18129.42,     1133.09,       49.89,  543520,       0
2017-09-03 00:47:13, 539128,      29.98,       33695,       0.00,    17982.92,     1123.92,       49.89,  539128,       0
2017-09-03 00:48:53, 552702,      29.98,       34543,       0.00,    18435.69,     1152.20,       49.89,  552702,       0
2017-09-03 00:50:33, 553438,      29.98,       34589,       0.00,    18460.24,     1153.74,       49.90,  553438,       0
2017-09-03 00:52:13, 554652,      29.98,       34665,       0.00,    18500.73,     1156.27,       49.89,  554652,       0
2017-09-03 00:53:53, 547812,      29.98,       34238,       0.00,    18272.58,     1142.03,       49.89,  547812,       0
2017-09-03 00:55:33, 531970,      29.98,       33248,       0.00,    17744.16,     1109.01,       49.90,  531970,       0
2017-09-03 00:57:13, 546755,      29.98,       34172,       0.00,    18237.32,     1139.83,       49.89,  546755,       0
2017-09-03 00:58:53, 547053,      29.98,       34190,       0.00,    18247.27,     1140.43,       49.89,  547053,       0
2017-09-03 01:00:33, 545443,      29.98,       34090,       0.00,    18193.56,     1137.09,       49.89,  545443,       0
2017-09-03 01:02:13, 563677,      29.98,       35229,       0.00,    18801.77,     1175.08,       49.88,  563677,       0
2017-09-03 01:03:53, 527775,      29.98,       32985,       0.00,    17604.24,     1100.23,       49.89,  527775,       0
2017-09-03 01:05:33, 554714,      29.98,       34669,       0.00,    18502.80,     1156.40,       49.90,  554714,       0
2017-09-03 01:07:13, 540576,      29.98,       33786,       0.00,    18031.22,     1126.95,       49.89,  540576,       0
2017-09-03 01:08:53, 535957,      29.98,       33497,       0.00,    17877.15,     1117.31,       49.87,  535957,       0
2017-09-03 01:10:33, 543433,      29.98,       33964,       0.00,    18126.52,     1132.89,       49.88,  543433,       0
2017-09-03 01:12:13, 537338,      29.98,       33583,       0.00,    17923.21,     1120.18,       49.88,  537338,       0
2017-09-03 01:13:53, 542420,      29.98,       33901,       0.00,    18092.73,     1130.79,       49.88,  542420,       0
2017-09-03 01:15:33, 527238,      29.98,       32952,       0.00,    17586.32,     1099.13,       49.88,  527238,       0
