      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-02 23:37:13, 682766,      29.98,        2667,       0.00,    22774.05,       88.96,       49.85,  682766,       0
2017-09-02 23:38:53, 667887,      29.98,        2608,       0.00,    22277.75,       86.99,       49.85,  667887,       0
2017-09-02 23:40:33, 651493,      29.98,        2544,       0.00,    21730.92,       84.86,       49.85,  651493,       0
2017-09-02 23:42:13, 637788,      29.98,        2491,       0.00,    21273.78,       83.09,       49.85,  637788,       0
2017-09-02 23:43:53, 646514,      29.98,        2525,       0.00,    21564.84,       84.22,       49.87,  646514,       0
2017-09-02 23:45:33, 654118,      29.98,        2555,       0.00,    21818.48,       85.22,       49.84,  654118,       0
2017-09-02 23:47:13, 650310,      29.98,        2540,       0.00,    21691.46,       84.72,       49.86,  650310,       0
2017-09-02 23:48:53, 654416,      29.98,        2556,       0.00,    21828.42,       85.26,       49.85,  654416,       0
2017-09-02 23:50:33, 646110,      29.98,        2523,       0.00,    21551.37,       84.16,       49.86,  646110,       0
2017-09-02 23:52:13, 641308,      29.98,        2505,       0.00,    21391.20,       83.56,       49.86,  641308,       0
2017-09-02 23:53:53, 655292,      29.98,        2559,       0.00,    21857.64,       85.36,       49.85,  655292,       0
2017-09-02 23:55:33, 683452,      29.98,        2669,       0.00,    22796.93,       89.03,       49.84,  683452,       0
2017-09-02 23:57:13, 672832,      29.98,        2628,       0.00,    22442.70,       87.66,       49.83,  672832,       0
2017-09-02 23:58:53, 662870,      29.98,        2589,       0.00,    22110.41,       86.36,       49.84,  662870,       0
2017-09-03 00:00:33, 654672,      29.98,        2557,       0.00,    21836.96,       85.29,       49.85,  654672,       0
2017-09-03 00:02:13, 656117,      29.98,        2562,       0.00,    21885.16,       85.46,       49.87,  656117,       0
2017-09-03 00:03:53, 645459,      29.98,        2521,       0.00,    21529.65,       84.09,       49.86,  645459,       0
2017-09-03 00:05:33, 644829,      29.98,        2518,       0.00,    21508.64,       83.99,       49.88,  644830,       0
2017-09-03 00:07:13, 646242,      29.98,        2524,       0.00,    21555.77,       84.19,       49.86,  646242,       0
2017-09-03 00:08:53, 641392,      29.98,        2505,       0.00,    21394.00,       83.56,       49.85,  641392,       0
