      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 15:58:08,   2078,      29.98,      132992,       0.71,       69.31,     4436.02,       49.16,    2078,       0
2017-09-03 15:59:48,   2070,      29.98,      132480,       0.71,       69.05,     4418.95,       49.16,    2070,       0
2017-09-03 16:01:28,   2073,      29.98,      132672,       0.71,       69.15,     4425.35,       49.07,    2073,       0
2017-09-03 16:03:08,   2080,      29.98,      133120,       0.71,       69.38,     4440.29,       49.47,    2080,       0
2017-09-03 16:04:48,   2076,      29.98,      132864,       0.70,       69.25,     4431.75,       48.78,    2076,       0
2017-09-03 16:06:28,   2074,      29.98,      132736,       0.71,       69.18,     4427.48,       49.28,    2074,       0
2017-09-03 16:08:08,   2073,      29.98,      132672,       0.71,       69.15,     4425.35,       48.85,    2073,       0
2017-09-03 16:09:48,   2077,      29.98,      132928,       0.71,       69.28,     4433.89,       49.30,    2077,       0
2017-09-03 16:11:28,   2078,      29.98,      132992,       0.71,       69.31,     4436.02,       49.30,    2078,       0
2017-09-03 16:13:08,   2077,      29.98,      132928,       0.71,       69.28,     4433.89,       49.19,    2077,       0
2017-09-03 16:14:48,   2078,      29.98,      132992,       0.71,       69.31,     4436.02,       49.00,    2078,       0
2017-09-03 16:16:28,   2078,      29.98,      132992,       0.71,       69.31,     4436.02,       49.09,    2078,       0
2017-09-03 16:18:08,   2079,      29.98,      133056,       0.71,       69.35,     4438.16,       49.18,    2079,       0
2017-09-03 16:19:48,   2076,      29.98,      132864,       0.71,       69.25,     4431.75,       49.04,    2076,       0
2017-09-03 16:21:28,   2079,      29.98,      133056,       0.71,       69.35,     4438.16,       49.21,    2079,       0
2017-09-03 16:23:08,   2077,      29.98,      132928,       0.71,       69.28,     4433.89,       49.26,    2077,       0
2017-09-03 16:24:48,   2074,      29.98,      132736,       0.71,       69.18,     4427.48,       48.81,    2074,       0
2017-09-03 16:26:28,   2076,      29.98,      132864,       0.71,       69.25,     4431.75,       48.90,    2076,       0
2017-09-03 16:28:08,   2077,      29.98,      132928,       0.71,       69.28,     4433.89,       48.85,    2077,       0
2017-09-03 16:29:48,   2076,      29.98,      132864,       0.71,       69.25,     4431.75,       49.13,    2076,       0
