      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-02 19:43:53,  25214,      29.99,       25214,       0.00,      840.75,      840.75,        1.00,   25214,       0
2017-09-02 19:45:33,  25027,      29.99,       25027,       0.00,      834.51,      834.51,        1.00,   25027,       0
2017-09-02 19:47:13,  24953,      29.99,       24953,       0.00,      832.04,      832.04,        1.00,   24953,       0
2017-09-02 19:48:53,  25128,      29.99,       25128,       0.00,      837.88,      837.88,        1.00,   25128,       0
2017-09-02 19:50:33,  25197,      29.99,       25197,       0.00,      840.18,      840.18,        1.00,   25197,       0
2017-09-02 19:52:13,  24906,      29.99,       24906,       0.00,      830.48,      830.48,        1.00,   24906,       0
2017-09-02 19:53:53,  25035,      29.99,       25035,       0.00,      834.78,      834.78,        1.00,   25035,       0
2017-09-02 19:55:33,  24967,      29.99,       24967,       0.00,      832.51,      832.51,        1.00,   24967,       0
2017-09-02 19:57:13,  25111,      29.99,       25111,       0.00,      837.31,      837.31,        1.00,   25111,       0
2017-09-02 19:58:53,  25439,      29.99,       25439,       0.00,      848.25,      848.25,        0.99,   25439,       0
2017-09-02 20:00:33,  25281,      29.99,       25281,       0.00,      842.98,      842.98,        1.00,   25281,       0
2017-09-02 20:02:13,  25042,      29.99,       25042,       0.00,      835.01,      835.01,        0.99,   25042,       0
2017-09-02 20:03:53,  25060,      29.99,       25060,       0.00,      835.61,      835.61,        1.00,   25060,       0
2017-09-02 20:05:33,  25272,      29.99,       25272,       0.00,      842.68,      842.68,        1.00,   25272,       0
2017-09-02 20:07:13,  25266,      29.99,       25266,       0.00,      842.48,      842.48,        1.00,   25266,       0
2017-09-02 20:08:53,  25190,      29.99,       25190,       0.00,      839.95,      839.95,        1.00,   25190,       0
2017-09-02 20:10:33,  24729,      29.99,       24729,       0.00,      824.57,      824.57,        1.00,   24729,       0
2017-09-02 20:12:13,  24676,      29.99,       24676,       0.00,      822.81,      822.81,        1.00,   24676,       0
2017-09-02 20:13:53,  25037,      29.99,       25037,       0.00,      834.84,      834.84,        0.99,   25037,       0
2017-09-02 20:15:33,  25427,      29.99,       25427,       0.00,      847.85,      847.85,        1.00,   25427,       0
