      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 14:18:08, 134394,      29.98,      134394,       0.01,     4482.79,     4482.79,       49.93,  134394,       0
2017-09-03 14:19:48, 134346,      29.98,      134346,       0.01,     4481.19,     4481.19,       49.92,  134346,       0
2017-09-03 14:21:28, 134403,      29.98,      134404,       0.01,     4483.09,     4483.12,       49.92,  134404,       0
2017-09-03 14:23:08, 134382,      29.98,      134382,       0.01,     4482.39,     4482.39,       49.91,  134382,       0
2017-09-03 14:24:48, 134186,      29.98,      134186,       0.01,     4475.85,     4475.85,       49.92,  134186,       0
2017-09-03 14:26:28, 134389,      29.98,      134389,       0.01,     4482.62,     4482.62,       49.92,  134389,       0
2017-09-03 14:28:08, 134428,      29.98,      134428,       0.01,     4483.92,     4483.92,       49.92,  134428,       0
2017-09-03 14:29:48, 134413,      29.98,      134413,       0.01,     4483.42,     4483.42,       49.92,  134413,       0
2017-09-03 14:31:28, 133951,      29.98,      133951,       0.01,     4468.01,     4468.01,       49.91,  133951,       0
2017-09-03 14:33:08, 134175,      29.98,      134175,       0.01,     4475.48,     4475.48,       49.92,  134175,       0
2017-09-03 14:34:48, 134385,      29.98,      134385,       0.01,     4482.49,     4482.49,       49.91,  134385,       0
2017-09-03 14:36:28, 134370,      29.98,      134370,       0.01,     4481.99,     4481.99,       49.90,  134370,       0
2017-09-03 14:38:08, 133273,      29.98,      133273,       0.01,     4445.40,     4445.40,       49.92,  133273,       0
2017-09-03 14:39:48, 133843,      29.98,      133843,       0.01,     4464.41,     4464.41,       49.92,  133843,       0
2017-09-03 14:41:28, 134389,      29.98,      134389,       0.01,     4482.62,     4482.62,       49.93,  134389,       0
2017-09-03 14:43:08, 134414,      29.98,      134414,       0.01,     4483.46,     4483.46,       49.93,  134414,       0
2017-09-03 14:44:48, 134392,      29.98,      134392,       0.01,     4482.72,     4482.72,       49.90,  134392,       0
2017-09-03 14:46:28, 133209,      29.98,      133209,       0.01,     4443.26,     4443.26,       49.90,  133209,       0
2017-09-03 14:48:08, 133834,      29.98,      133834,       0.01,     4464.11,     4464.11,       49.91,  133834,       0
2017-09-03 14:49:48, 134062,      29.98,      134062,       0.01,     4471.71,     4471.71,       49.89,  134062,       0
