      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 13:11:28, 734001,      29.98,       45875,       0.00,    24483.02,     1530.19,       49.77,  734002,       0
2017-09-03 13:13:08, 754645,      29.98,       47165,       0.00,    25171.62,     1573.22,       49.77,  754647,       0
2017-09-03 13:14:48, 754097,      29.98,       47131,       0.00,    25153.34,     1572.08,       49.76,  754097,       0
2017-09-03 13:16:28, 755450,      29.98,       47215,       0.00,    25198.47,     1574.88,       49.77,  755451,       0
2017-09-03 13:18:08, 728763,      29.98,       45547,       0.00,    24308.31,     1519.25,       49.80,  728763,       0
2017-09-03 13:19:48, 755131,      29.98,       47195,       0.00,    25187.83,     1574.22,       49.77,  755131,       0
2017-09-03 13:21:28, 733764,      29.98,       45860,       0.00,    24475.12,     1529.69,       49.78,  733764,       0
2017-09-03 13:23:08, 822965,      29.98,       51435,       0.00,    27450.47,     1715.64,       49.72,  822965,       0
2017-09-03 13:24:48, 827681,      29.98,       51730,       0.00,    27607.77,     1725.48,       49.72,  827681,       0
2017-09-03 13:26:28, 836956,      29.98,       52309,       0.00,    27917.14,     1744.80,       49.72,  836956,       0
2017-09-03 13:28:08, 839678,      29.98,       52479,       0.00,    28007.94,     1750.47,       49.72,  839678,       0
2017-09-03 13:29:48, 744128,      29.98,       46508,       0.00,    24820.81,     1551.30,       49.78,  744128,       0
2017-09-03 13:31:28, 744161,      29.98,       46510,       0.00,    24821.91,     1551.37,       49.79,  744161,       0
2017-09-03 13:33:08, 721088,      29.98,       45068,       0.00,    24052.30,     1503.27,       49.79,  721088,       0
2017-09-03 13:34:48, 751445,      29.98,       46965,       0.00,    25064.88,     1566.54,       49.78,  751445,       0
2017-09-03 13:36:28, 733774,      29.98,       45860,       0.00,    24475.45,     1529.69,       49.79,  733774,       0
2017-09-03 13:38:08, 739674,      29.98,       46229,       0.00,    24672.25,     1541.99,       49.76,  739675,       0
2017-09-03 13:39:48, 779841,      29.98,       48740,       0.00,    26012.04,     1625.75,       49.66,  779841,       0
2017-09-03 13:41:28, 769324,      29.98,       48082,       0.00,    25661.24,     1603.80,       49.66,  769325,       0
2017-09-03 13:43:08, 792121,      29.98,       49507,       0.00,    26421.65,     1651.33,       49.65,  792122,       0
