      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-02 16:57:13, 246838,      29.99,         241,       0.00,     8230.68,        8.04,        0.97,  246838,       0
2017-09-02 16:58:53, 247558,      29.99,         241,       0.00,     8254.68,        8.04,        0.96,  247558,       0
2017-09-02 17:00:33, 241718,      29.99,         236,       0.00,     8059.95,        7.87,        0.97,  241718,       0
2017-09-02 17:02:13, 239441,      29.99,         233,       0.00,     7984.03,        7.77,        0.97,  239441,       0
2017-09-02 17:03:53, 245602,      29.99,         239,       0.00,     8189.46,        7.97,        0.97,  245602,       0
2017-09-02 17:05:33, 242016,      29.99,         236,       0.00,     8069.89,        7.87,        0.97,  242016,       0
2017-09-02 17:07:13, 247492,      29.99,         241,       0.00,     8252.48,        8.04,        0.97,  247492,       0
2017-09-02 17:08:53, 240015,      29.99,         234,       0.00,     8003.17,        7.80,        0.96,  240015,       0
2017-09-02 17:10:33, 244137,      29.99,         238,       0.00,     8140.61,        7.94,        0.96,  244137,       0
2017-09-02 17:12:13, 240506,      29.99,         234,       0.00,     8019.54,        7.80,        0.97,  240506,       0
2017-09-02 17:13:53, 247330,      29.99,         241,       0.00,     8247.08,        8.04,        0.97,  247330,       0
2017-09-02 17:15:33, 242368,      29.99,         236,       0.00,     8081.63,        7.87,        0.97,  242368,       0
2017-09-02 17:17:13, 244499,      29.99,         238,       0.00,     8152.68,        7.94,        0.97,  244499,       0
2017-09-02 17:18:53, 243627,      29.99,         237,       0.00,     8123.61,        7.90,        0.97,  243627,       0
2017-09-02 17:20:33, 236598,      29.99,         231,       0.00,     7889.23,        7.70,        0.97,  236598,       0
2017-09-02 17:22:13, 243609,      29.99,         237,       0.00,     8123.01,        7.90,        0.97,  243609,       0
2017-09-02 17:23:53, 247548,      29.99,         241,       0.00,     8254.35,        8.04,        0.97,  247548,       0
2017-09-02 17:25:33, 245520,      29.99,         239,       0.00,     8186.73,        7.97,        0.97,  245520,       0
2017-09-02 17:27:13, 246257,      29.99,         240,       0.00,     8211.30,        8.00,        0.97,  246258,       0
2017-09-02 17:28:53, 245307,      29.99,         239,       0.00,     8179.63,        7.97,        0.97,  245307,       0
