      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 08:11:28,  36824,      29.99,       36824,       0.00,     1227.88,     1227.88,        1.00,   36824,       0
2017-09-03 08:13:08,  37010,      29.99,       37010,       0.00,     1234.08,     1234.08,        0.99,   37010,       0
2017-09-03 08:14:48,  37183,      29.99,       37183,       0.00,     1239.85,     1239.85,        0.99,   37183,       0
2017-09-03 08:16:28,  37259,      29.99,       37259,       0.00,     1242.38,     1242.38,        0.99,   37259,       0
2017-09-03 08:18:08,  36691,      29.99,       36691,       0.00,     1223.44,     1223.44,        1.00,   36691,       0
2017-09-03 08:19:48,  37613,      29.99,       37613,       0.00,     1254.18,     1254.18,        1.00,   37613,       0
2017-09-03 08:21:28,  37158,      29.99,       37158,       0.00,     1239.01,     1239.01,        1.00,   37158,       0
2017-09-03 08:23:08,  37366,      29.99,       37366,       0.00,     1245.95,     1245.95,        0.99,   37366,       0
2017-09-03 08:24:48,  36725,      29.99,       36725,       0.00,     1224.57,     1224.57,        1.00,   36725,       0
2017-09-03 08:26:28,  36745,      29.99,       36745,       0.00,     1225.24,     1225.24,        0.99,   36745,       0
2017-09-03 08:28:08,  37373,      29.99,       37373,       0.00,     1246.18,     1246.18,        1.00,   37373,       0
2017-09-03 08:29:48,  36563,      29.99,       36563,       0.00,     1219.17,     1219.17,        1.00,   36563,       0
2017-09-03 08:31:28,  36979,      29.99,       36979,       0.00,     1233.04,     1233.04,        0.99,   36979,       0
2017-09-03 08:33:08,  36313,      29.99,       36313,       0.00,     1210.84,     1210.84,        0.99,   36313,       0
2017-09-03 08:34:48,  36736,      29.99,       36736,       0.00,     1224.94,     1224.94,        0.99,   36736,       0
2017-09-03 08:36:28,  36627,      29.99,       36627,       0.00,     1221.31,     1221.31,        0.99,   36627,       0
2017-09-03 08:38:08,  36949,      29.99,       36949,       0.00,     1232.04,     1232.04,        1.00,   36949,       0
2017-09-03 08:39:48,  37497,      29.99,       37497,       0.00,     1250.32,     1250.32,        0.99,   37497,       0
2017-09-03 08:41:28,  36792,      29.99,       36792,       0.00,     1226.81,     1226.81,        0.99,   36792,       0
2017-09-03 08:43:08,  37542,      29.99,       37542,       0.00,     1251.82,     1251.82,        1.00,   37542,       0
