      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 06:31:28, 193856,      29.99,        3029,       0.00,     6464.02,      101.00,        0.98,  193856,       0
2017-09-03 06:33:08, 192878,      29.99,        3013,       0.00,     6431.41,      100.47,        0.98,  192878,       0
2017-09-03 06:34:48, 195448,      29.99,        3053,       0.00,     6517.11,      101.80,        0.98,  195448,       0
2017-09-03 06:36:28, 194124,      29.99,        3033,       0.00,     6472.96,      101.13,        0.96,  194124,       0
2017-09-03 06:38:08, 196538,      29.99,        3070,       0.00,     6553.45,      102.37,        0.97,  196538,       0
2017-09-03 06:39:48, 194445,      29.99,        3038,       0.00,     6483.66,      101.30,        0.98,  194445,       0
2017-09-03 06:41:28, 195621,      29.99,        3056,       0.00,     6522.87,      101.90,        0.97,  195621,       0
2017-09-03 06:43:08, 196250,      29.99,        3066,       0.00,     6543.85,      102.23,        0.98,  196250,       0
2017-09-03 06:44:48, 194821,      29.99,        3044,       0.00,     6496.20,      101.50,        0.97,  194821,       0
2017-09-03 06:46:28, 195435,      29.99,        3053,       0.00,     6516.67,      101.80,        0.98,  195435,       0
2017-09-03 06:48:08, 190269,      29.99,        2972,       0.00,     6344.42,       99.10,        0.97,  190269,       0
2017-09-03 06:49:48, 195990,      29.99,        3062,       0.00,     6535.18,      102.10,        0.97,  195990,       0
2017-09-03 06:51:28, 191452,      29.99,        2991,       0.00,     6383.86,       99.73,        0.97,  191452,       0
2017-09-03 06:53:08, 193696,      29.99,        3026,       0.00,     6458.69,      100.90,        0.97,  193696,       0
2017-09-03 06:54:48, 196307,      29.99,        3067,       0.00,     6545.75,      102.27,        0.97,  196307,       0
2017-09-03 06:56:28, 193737,      29.99,        3027,       0.00,     6460.05,      100.93,        0.97,  193737,       0
2017-09-03 06:58:08, 191945,      29.99,        2999,       0.00,     6400.30,      100.00,        0.97,  191945,       0
2017-09-03 06:59:48, 193452,      29.99,        3022,       0.00,     6450.55,      100.77,        0.97,  193452,       0
2017-09-03 07:01:28, 192689,      29.99,        3010,       0.00,     6425.11,      100.37,        0.97,  192689,       0
2017-09-03 07:03:08, 195922,      29.99,        3061,       0.00,     6532.91,      102.07,        0.98,  195922,       0
