      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 01:17:13, 317077,      29.98,       79269,       0.00,    10576.28,     2644.06,       49.91,  317077,       0
2017-09-03 01:18:53, 340911,      29.98,       85227,       0.00,    11371.28,     2842.80,       49.90,  340911,       0
2017-09-03 01:20:33, 357952,      29.98,       89488,       0.00,    11939.69,     2984.92,       49.90,  357952,       0
2017-09-03 01:22:13, 355569,      29.98,       88892,       0.00,    11860.21,     2965.04,       49.90,  355569,       0
2017-09-03 01:23:53, 358280,      29.98,       89570,       0.00,    11950.63,     2987.66,       49.90,  358280,       0
2017-09-03 01:25:33, 358863,      29.98,       89715,       0.00,    11970.08,     2992.50,       49.90,  358863,       0
2017-09-03 01:27:13, 360094,      29.98,       90023,       0.00,    12011.14,     3002.77,       49.89,  360094,       0
2017-09-03 01:28:53, 355160,      29.98,       88790,       0.00,    11846.56,     2961.64,       49.89,  355160,       0
2017-09-03 01:30:33, 362633,      29.98,       90658,       0.00,    12095.83,     3023.95,       49.89,  362633,       0
2017-09-03 01:32:13, 358703,      29.98,       89676,       0.00,    11964.74,     2991.19,       49.91,  358704,       0
2017-09-03 01:33:53, 357869,      29.98,       89467,       0.00,    11936.92,     2984.22,       49.90,  357869,       0
2017-09-03 01:35:33, 358695,      29.98,       89674,       0.00,    11964.48,     2991.13,       49.90,  358696,       0
2017-09-03 01:37:13, 353965,      29.98,       88491,       0.00,    11806.71,     2951.67,       49.91,  353966,       0
2017-09-03 01:38:53, 357336,      29.98,       89334,       0.00,    11919.15,     2979.79,       49.91,  357337,       0
2017-09-03 01:40:33, 283064,      29.98,       70766,       0.01,     9441.76,     2360.44,       49.93,  283064,       0
2017-09-03 01:42:13, 280513,      29.98,       70128,       0.01,     9356.67,     2339.16,       49.93,  280513,       0
2017-09-03 01:43:53, 276253,      29.98,       69063,       0.01,     9214.58,     2303.64,       49.94,  276253,       0
2017-09-03 01:45:33, 260639,      29.98,       65159,       0.01,     8693.76,     2173.42,       49.94,  260639,       0
2017-09-03 01:47:13, 319698,      29.98,       79924,       0.00,    10663.71,     2665.91,       49.92,  319698,       0
2017-09-03 01:48:53, 357572,      29.98,       89393,       0.00,    11927.02,     2981.75,       49.89,  357572,       0
