      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 08:44:48,  15753,      29.99,       63012,       0.00,      525.28,     2101.10,        1.00,   15753,       0
2017-09-03 08:46:28,  15705,      29.99,       62820,       0.00,      523.67,     2094.70,        1.00,   15705,       0
2017-09-03 08:48:08,  15582,      29.99,       62328,       0.00,      519.57,     2078.29,        1.00,   15582,       0
2017-09-03 08:49:48,  15909,      29.99,       63636,       0.00,      530.48,     2121.91,        1.00,   15909,       0
2017-09-03 08:51:28,  15359,      29.99,       61436,       0.00,      512.14,     2048.55,        1.00,   15359,       0
2017-09-03 08:53:08,  15761,      29.99,       63044,       0.00,      525.54,     2102.17,        1.00,   15761,       0
2017-09-03 08:54:48,  15518,      29.99,       62072,       0.00,      517.44,     2069.76,        1.00,   15518,       0
2017-09-03 08:56:28,  15623,      29.99,       62492,       0.00,      520.94,     2083.76,        1.00,   15623,       0
2017-09-03 08:58:08,  15314,      29.99,       61256,       0.00,      510.64,     2042.55,        1.00,   15314,       0
2017-09-03 08:59:48,  15531,      29.99,       62124,       0.00,      517.87,     2071.49,        1.00,   15531,       0
2017-09-03 09:01:28,  15616,      29.99,       62464,       0.00,      520.71,     2082.83,        1.00,   15616,       0
2017-09-03 09:03:08,  15542,      29.99,       62168,       0.00,      518.24,     2072.96,        1.00,   15542,       0
2017-09-03 09:04:48,  15366,      29.99,       61464,       0.00,      512.37,     2049.48,        1.00,   15366,       0
2017-09-03 09:06:28,  15479,      29.99,       61916,       0.00,      516.14,     2064.55,        1.00,   15479,       0
2017-09-03 09:08:08,  15703,      29.99,       62812,       0.00,      523.61,     2094.43,        1.00,   15703,       0
2017-09-03 09:09:48,  15397,      29.99,       61588,       0.00,      513.40,     2053.62,        1.00,   15397,       0
2017-09-03 09:11:28,  15908,      29.99,       63632,       0.00,      530.44,     2121.77,        1.00,   15908,       0
2017-09-03 09:13:08,  15349,      29.99,       61396,       0.00,      511.80,     2047.22,        1.00,   15349,       0
2017-09-03 09:14:48,  15361,      29.99,       61444,       0.00,      512.20,     2048.82,        1.00,   15361,       0
2017-09-03 09:16:28,  15652,      29.99,       62608,       0.00,      521.91,     2087.63,        1.00,   15652,       0
