      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-03 02:23:53,  32510,      29.98,      130040,       0.05,     1084.39,     4337.56,       49.75,   32510,       0
2017-09-03 02:25:33,  32507,      29.98,      130028,       0.05,     1084.29,     4337.16,       49.81,   32507,       0
2017-09-03 02:27:13,  32471,      29.98,      129884,       0.05,     1083.09,     4332.35,       49.76,   32471,       0
2017-09-03 02:28:53,  32759,      29.98,      131036,       0.05,     1092.70,     4370.78,       49.72,   32759,       0
2017-09-03 02:30:33,  33236,      29.98,      132944,       0.05,     1108.61,     4434.42,       49.92,   33236,       0
2017-09-03 02:32:13,  33478,      29.98,      133912,       0.04,     1116.68,     4466.71,       49.86,   33478,       0
2017-09-03 02:33:53,  33451,      29.98,      133804,       0.04,     1115.78,     4463.11,       49.92,   33451,       0
2017-09-03 02:35:33,  33443,      29.98,      133772,       0.04,     1115.51,     4462.04,       49.86,   33443,       0
2017-09-03 02:37:13,  33457,      29.98,      133828,       0.04,     1115.98,     4463.91,       49.87,   33457,       0
2017-09-03 02:38:53,  33475,      29.98,      133900,       0.04,     1116.58,     4466.31,       49.88,   33475,       0
2017-09-03 02:40:33,  33475,      29.98,      133900,       0.04,     1116.58,     4466.31,       49.91,   33475,       0
2017-09-03 02:42:13,  33447,      29.98,      133788,       0.04,     1115.64,     4462.58,       49.88,   33447,       0
2017-09-03 02:43:53,  33460,      29.98,      133844,       0.04,     1116.08,     4464.44,       49.92,   33461,       0
2017-09-03 02:45:33,  33450,      29.98,      133800,       0.04,     1115.74,     4462.98,       49.90,   33450,       0
2017-09-03 02:47:13,  33464,      29.98,      133856,       0.04,     1116.21,     4464.84,       49.89,   33464,       0
2017-09-03 02:48:53,  33477,      29.98,      133908,       0.04,     1116.64,     4466.58,       49.94,   33477,       0
2017-09-03 02:50:33,  33463,      29.98,      133852,       0.04,     1116.18,     4464.71,       49.86,   33463,       0
2017-09-03 02:52:13,  33451,      29.98,      133804,       0.04,     1115.78,     4463.11,       49.88,   33451,       0
2017-09-03 02:53:53,  33458,      29.98,      133832,       0.04,     1116.01,     4464.04,       49.91,   33458,       0
2017-09-03 02:55:33,  33464,      29.98,      133856,       0.04,     1116.21,     4464.84,       49.92,   33464,       0
