      Date & Time,  Trans,  Elap Time,  Data Trans,  Resp Time,  Trans Rate,  Throughput,  Concurrent,    OKAY,   Failed
2017-09-02 17:30:33, 210003,      29.99,         820,       0.00,     7002.43,       27.34,        0.97,  210003,       0
2017-09-02 17:32:13, 209602,      29.99,         818,       0.00,     6989.06,       27.28,        0.97,  209602,       0
2017-09-02 17:33:53, 213189,      29.99,         832,       0.00,     7108.67,       27.74,        0.96,  213189,       0
2017-09-02 17:35:33, 212511,      29.99,         830,       0.00,     7086.06,       27.68,        0.97,  212511,       0
2017-09-02 17:37:13, 212496,      29.99,         830,       0.00,     7085.56,       27.68,        0.97,  212496,       0
2017-09-02 17:38:53, 210282,      29.99,         821,       0.00,     7011.74,       27.38,        0.97,  210282,       0
2017-09-02 17:40:33, 205350,      29.99,         802,       0.00,     6847.28,       26.74,        0.98,  205350,       0
2017-09-02 17:42:13, 210104,      29.99,         820,       0.00,     7005.80,       27.34,        0.97,  210104,       0
2017-09-02 17:43:53, 208598,      29.99,         814,       0.00,     6955.59,       27.14,        0.97,  208598,       0
2017-09-02 17:45:33, 211044,      29.99,         824,       0.00,     7037.15,       27.48,        0.97,  211044,       0
2017-09-02 17:47:13, 206350,      29.99,         806,       0.00,     6880.63,       26.88,        0.97,  206350,       0
2017-09-02 17:48:53, 210379,      29.99,         821,       0.00,     7014.97,       27.38,        0.97,  210379,       0
2017-09-02 17:50:33, 209243,      29.99,         817,       0.00,     6977.09,       27.24,        0.96,  209243,       0
2017-09-02 17:52:13, 211123,      29.99,         824,       0.00,     7039.78,       27.48,        0.97,  211123,       0
2017-09-02 17:53:53, 206791,      29.99,         807,       0.00,     6895.33,       26.91,        0.97,  206791,       0
2017-09-02 17:55:33, 204147,      29.99,         797,       0.00,     6807.17,       26.58,        0.96,  204147,       0
2017-09-02 17:57:13, 205408,      29.99,         802,       0.00,     6849.22,       26.74,        0.97,  205408,       0
2017-09-02 17:58:53, 208712,      29.99,         815,       0.00,     6959.39,       27.18,        0.97,  208712,       0
2017-09-02 18:00:33, 211156,      29.99,         824,       0.00,     7040.88,       27.48,        0.96,  211156,       0
2017-09-02 18:02:13, 209588,      29.99,         818,       0.00,     6988.60,       27.28,        0.97,  209588,       0
